subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,F1,DOR
0,BIBLIO_ONLY,0,3,RF,15,0.3333333333333333,0.4011299435028249,0.36410256410256414,5.180084012849024
0,BIBLIO_ONLY,0,3,RF,20,0.31338028169014087,0.5028248587570622,0.38611713665943603,5.413426387504154
0,BIBLIO_ONLY,0,3,LogReg,5,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151
0,BIBLIO_ONLY,0,3,LogReg,10,0.36619718309859156,0.2937853107344633,0.3260188087774295,5.322687151944708
0,BIBLIO_ONLY,0,3,LogReg,15,0.30985915492957744,0.3728813559322034,0.3384615384615385,4.425583339667098
0,BIBLIO_ONLY,0,3,LogReg,20,0.2992957746478873,0.480225988700565,0.368763557483731,4.8301158301158305
0,BIBLIO_ONLY,0,3,GBT,5,0.43661971830985913,0.1751412429378531,0.25,6.378839590443686
0,BIBLIO_ONLY,0,3,GBT,10,0.39436619718309857,0.3163841807909605,0.3510971786833856,6.211922262660862
0,BIBLIO_ONLY,0,3,GBT,15,0.3474178403755869,0.4180790960451977,0.37948717948717947,5.68879538725261
0,BIBLIO_ONLY,0,3,GBT,20,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883
0,BIBLIO_ONLY,0,3,SVM,5,0.29577464788732394,0.11864406779661017,0.16935483870967744,3.2413564040110083
0,BIBLIO_ONLY,0,3,SVM,10,0.24647887323943662,0.1977401129943503,0.219435736677116,2.6291146470828233
0,BIBLIO_ONLY,0,3,SVM,15,0.22535211267605634,0.2711864406779661,0.24615384615384617,2.4360601430087834
0,BIBLIO_ONLY,0,3,SVM,20,0.22183098591549297,0.3559322033898305,0.2733188720173536,2.555097735763502
0,BIBLIO_ONLY,0,3,FFN,5,0.3380281690140845,0.13559322033898305,0.19354838709677422,4.0137493571061205
0,BIBLIO_ONLY,0,3,FFN,10,0.29577464788732394,0.23728813559322035,0.2633228840125392,3.562537864184612
0,BIBLIO_ONLY,0,3,FFN,15,0.27699530516431925,0.3333333333333333,0.3025641025641026,3.534267338494941
0,BIBLIO_ONLY,0,3,FFN,20,0.25704225352112675,0.4124293785310734,0.31670281995661603,3.42695714140283
0,BIBLIO_ONLY,0,3,XGB,5,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046
0,BIBLIO_ONLY,0,3,XGB,10,0.3873239436619718,0.3107344632768362,0.3448275862068965,5.977819241982507
0,BIBLIO_ONLY,0,3,XGB,15,0.3051643192488263,0.3672316384180791,0.33333333333333337,4.287272727272727
0,BIBLIO_ONLY,0,3,XGB,20,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965
0,BIBLIO_ONLY,0,4,RF,5,0.5211267605633803,0.20903954802259886,0.2983870967741935,9.341637010676157
0,BIBLIO_ONLY,0,4,RF,10,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209
0,BIBLIO_ONLY,0,4,RF,15,0.3286384976525822,0.3954802259887006,0.35897435897435903,5.020290089944089
0,BIBLIO_ONLY,0,4,RF,20,0.29225352112676056,0.4689265536723164,0.36008676789587857,4.562697756246143
0,BIBLIO_ONLY,0,4,LogReg,5,0.4084507042253521,0.1638418079096045,0.23387096774193544,5.606694394929689
0,BIBLIO_ONLY,0,4,LogReg,10,0.33098591549295775,0.2655367231638418,0.2946708463949843,4.369721770877214
0,BIBLIO_ONLY,0,4,LogReg,15,0.2863849765258216,0.3446327683615819,0.3128205128205129,3.7714346021248155
0,BIBLIO_ONLY,0,4,LogReg,20,0.25704225352112675,0.4124293785310734,0.31670281995661603,3.42695714140283
0,BIBLIO_ONLY,0,4,GBT,5,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046
0,BIBLIO_ONLY,0,4,GBT,10,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209
0,BIBLIO_ONLY,0,4,GBT,15,0.30985915492957744,0.3728813559322034,0.3384615384615385,4.425583339667098
0,BIBLIO_ONLY,0,4,GBT,20,0.2746478873239437,0.4406779661016949,0.33839479392624733,3.9561852847773977
0,BIBLIO_ONLY,0,4,SVM,5,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316
0,BIBLIO_ONLY,0,4,SVM,10,0.2605633802816901,0.20903954802259886,0.23197492163009403,2.8752255822974817
0,BIBLIO_ONLY,0,4,SVM,15,0.23943661971830985,0.288135593220339,0.26153846153846155,2.7044937671024627
0,BIBLIO_ONLY,0,4,SVM,20,0.21830985915492956,0.3502824858757062,0.2689804772234273,2.4794493895617493
0,BIBLIO_ONLY,0,4,FFN,5,0.29577464788732394,0.11864406779661017,0.16935483870967744,3.2413564040110083
0,BIBLIO_ONLY,0,4,FFN,10,0.30985915492957744,0.24858757062146894,0.27586206896551724,3.8697123519458545
0,BIBLIO_ONLY,0,4,FFN,15,0.3004694835680751,0.3615819209039548,0.3282051282051282,4.15282954930532
0,BIBLIO_ONLY,0,4,FFN,20,0.2676056338028169,0.4293785310734463,0.32971800433839477,3.735939327355849
0,BIBLIO_ONLY,0,4,XGB,5,0.4507042253521127,0.1807909604519774,0.25806451612903225,6.799991300187046
0,BIBLIO_ONLY,0,4,XGB,10,0.34507042253521125,0.2768361581920904,0.3072100313479624,4.731746395056077
0,BIBLIO_ONLY,0,4,XGB,15,0.3145539906103286,0.3785310734463277,0.3435897435897436,4.567896468117307
0,BIBLIO_ONLY,0,4,XGB,20,0.28169014084507044,0.4519774011299435,0.3470715835140998,4.188765594633566
0,BIBLIO_ONLY,0,5,RF,5,0.4788732394366197,0.192090395480226,0.27419354838709675,7.722229965156794
0,BIBLIO_ONLY,0,5,RF,10,0.3732394366197183,0.2994350282485876,0.33228840125391856,5.533530771129209
0,BIBLIO_ONLY,0,5,RF,15,0.323943661971831,0.3898305084745763,0.3538461538461538,4.865099740085788
0,BIBLIO_ONLY,0,5,RF,20,0.30985915492957744,0.4971751412429379,0.38177874186550975,5.261162522922087
0,BIBLIO_ONLY,0,5,LogReg,5,0.43661971830985913,0.1751412429378531,0.25,6.378839590443686
0,BIBLIO_ONLY,0,5,LogReg,10,0.352112676056338,0.2824858757062147,0.3134796238244514,4.922077371489136
0,BIBLIO_ONLY,0,5,LogReg,15,0.323943661971831,0.3898305084745763,0.3538461538461538,4.865099740085788
0,BIBLIO_ONLY,0,5,LogReg,20,0.29577464788732394,0.4745762711864407,0.3644251626898048,4.6945070478883
0,BIBLIO_ONLY,0,5,GBT,5,0.4225352112676056,0.1694915254237288,0.24193548387096772,5.9816622421890955
0,BIBLIO_ONLY,0,5,GBT,10,0.39436619718309857,0.3163841807909605,0.3510971786833856,6.211922262660862
0,BIBLIO_ONLY,0,5,GBT,15,0.3192488262910798,0.384180790960452,0.34871794871794876,4.714352963329096
0,BIBLIO_ONLY,0,5,GBT,20,0.29225352112676056,0.4689265536723164,0.36008676789587857,4.562697756246143
0,BIBLIO_ONLY,0,5,SVM,5,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432
0,BIBLIO_ONLY,0,5,SVM,10,0.2887323943661972,0.23163841807909605,0.25705329153605017,3.4162110467529185
0,BIBLIO_ONLY,0,5,SVM,15,0.26291079812206575,0.3163841807909605,0.2871794871794872,3.2019988242210466
0,BIBLIO_ONLY,0,5,SVM,20,0.23591549295774647,0.3785310734463277,0.29067245119305857,2.8773599625526605
0,BIBLIO_ONLY,0,5,FFN,5,0.36619718309859156,0.14689265536723164,0.20967741935483872,4.5997533819316
0,BIBLIO_ONLY,0,5,FFN,10,0.3380281690140845,0.2711864406779661,0.30094043887147337,4.547710976282405
0,BIBLIO_ONLY,0,5,FFN,15,0.3333333333333333,0.4011299435028249,0.36410256410256414,5.180084012849024
0,BIBLIO_ONLY,0,5,FFN,20,0.27816901408450706,0.4463276836158192,0.34273318872017355,4.070880729185965
0,BIBLIO_ONLY,0,5,XGB,5,0.43661971830985913,0.1751412429378531,0.25,6.378839590443686
0,BIBLIO_ONLY,0,5,XGB,10,0.352112676056338,0.2824858757062147,0.3134796238244514,4.922077371489136
0,BIBLIO_ONLY,0,5,XGB,15,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722
0,BIBLIO_ONLY,0,5,XGB,20,0.3028169014084507,0.4858757062146893,0.3731019522776573,4.969663184264498
0,BIBLIO_ONLY,0,6,RF,5,0.4225352112676056,0.1694915254237288,0.24193548387096772,5.9816622421890955
0,BIBLIO_ONLY,0,6,RF,10,0.31690140845070425,0.2542372881355932,0.2821316614420063,4.030943396226415
0,BIBLIO_ONLY,0,6,RF,15,0.29577464788732394,0.3559322033898305,0.3230769230769231,4.022124214771722
0,BIBLIO_ONLY,0,6,RF,20,0.2711267605633803,0.4350282485875706,0.33405639913232105,3.844572319127255
0,BIBLIO_ONLY,0,6,LogReg,5,0.352112676056338,0.14124293785310735,0.20161290322580644,4.298995240613432
0,BIBLIO_ONLY,0,6,LogReg,10,0.2887323943661972,0.23163841807909605,0.25705329153605017,3.4162110467529185
0,BIBLIO_ONLY,0,6,LogReg,15,0.2535211267605634,0.3050847457627119,0.276923076923077,2.994999555798104
0,BIBLIO_ONLY,0,6,LogReg,20,0.23591549295774647,0.3785310734463277,0.29067245119305857,2.8773599625526605
0,BIBLIO_ONLY,0,6,GBT,5,0.39436619718309857,0.15819209039548024,0.22580645161290322,5.252335370776151
0,BIBLIO_ONLY,0,6,GBT,10,0.323943661971831,0.2598870056497175,0.28840125391849525,4.197541322721094
