subset_id,subset_label,subset_size,seed,model,k_pct,Precision,Recall,DOR
0,BIBLIO_ONLY,0,42,RF,5,0.4225352112676056,0.1694915254237288,5.9816622421890955
0,BIBLIO_ONLY,0,42,RF,10,0.38028169014084506,0.3050847457627119,5.7518012763329445
0,BIBLIO_ONLY,0,42,RF,15,0.3615023474178404,0.4350282485875706,6.245421245421245
0,BIBLIO_ONLY,0,42,RF,20,0.31690140845070425,0.5084745762711864,5.570253396988615
0,BIBLIO_ONLY,0,42,LogReg,5,0.36619718309859156,0.14689265536723164,4.5997533819316
0,BIBLIO_ONLY,0,42,LogReg,10,0.29577464788732394,0.23728813559322035,3.562537864184612
0,BIBLIO_ONLY,0,42,LogReg,15,0.27230046948356806,0.327683615819209,3.420481911501567
0,BIBLIO_ONLY,0,42,LogReg,20,0.2746478873239437,0.4406779661016949,3.9561852847773977
0,BIBLIO_ONLY,0,42,GBT,5,0.4084507042253521,0.1638418079096045,5.606694394929689
0,BIBLIO_ONLY,0,42,GBT,10,0.34507042253521125,0.2768361581920904,4.731746395056077
0,BIBLIO_ONLY,0,42,GBT,15,0.3051643192488263,0.3672316384180791,4.287272727272727
0,BIBLIO_ONLY,0,42,GBT,20,0.2887323943661972,0.4632768361581921,4.43455497382199
0,BIBLIO_ONLY,0,42,SVM,5,0.28169014084507044,0.11299435028248588,3.0088149175527814
0,BIBLIO_ONLY,0,42,SVM,10,0.2746478873239437,0.22033898305084745,3.137184115523466
0,BIBLIO_ONLY,0,42,SVM,15,0.22065727699530516,0.2655367231638418,2.351144247695972
0,BIBLIO_ONLY,0,42,SVM,20,0.21830985915492956,0.3502824858757062,2.4794493895617493
0,BIBLIO_ONLY,0,42,FFN,5,0.30985915492957744,0.12429378531073447,3.4858228588132123
0,BIBLIO_ONLY,0,42,FFN,10,0.31690140845070425,0.2542372881355932,4.030943396226415
0,BIBLIO_ONLY,0,42,FFN,15,0.29107981220657275,0.3502824858757062,3.895032360378895
0,BIBLIO_ONLY,0,42,FFN,20,0.2852112676056338,0.4576271186440678,4.309951496479994
0,BIBLIO_ONLY,0,42,XGB,5,0.4647887323943662,0.1864406779661017,7.247067811081652
0,BIBLIO_ONLY,0,42,XGB,10,0.352112676056338,0.2824858757062147,4.922077371489136
0,BIBLIO_ONLY,0,42,XGB,15,0.323943661971831,0.3898305084745763,4.865099740085788
0,BIBLIO_ONLY,0,42,XGB,20,0.27816901408450706,0.4463276836158192,4.070880729185965
0,BIBLIO_ONLY,0,0,RF,5,0.38028169014084506,0.15254237288135594,4.917130165366382
0,BIBLIO_ONLY,0,0,RF,10,0.31690140845070425,0.2542372881355932,4.030943396226415
0,BIBLIO_ONLY,0,0,RF,15,0.29577464788732394,0.3559322033898305,4.022124214771722
0,BIBLIO_ONLY,0,0,RF,20,0.2887323943661972,0.4632768361581921,4.43455497382199
0,BIBLIO_ONLY,0,0,LogReg,5,0.36619718309859156,0.14689265536723164,4.5997533819316
0,BIBLIO_ONLY,0,0,LogReg,10,0.31690140845070425,0.2542372881355932,4.030943396226415
0,BIBLIO_ONLY,0,0,LogReg,15,0.29577464788732394,0.3559322033898305,4.022124214771722
0,BIBLIO_ONLY,0,0,LogReg,20,0.2711267605633803,0.4350282485875706,3.844572319127255
0,BIBLIO_ONLY,0,0,GBT,5,0.36619718309859156,0.14689265536723164,4.5997533819316
0,BIBLIO_ONLY,0,0,GBT,10,0.323943661971831,0.2598870056497175,4.197541322721094
0,BIBLIO_ONLY,0,0,GBT,15,0.27699530516431925,0.3333333333333333,3.534267338494941
0,BIBLIO_ONLY,0,0,GBT,20,0.2676056338028169,0.4293785310734463,3.735939327355849
0,BIBLIO_ONLY,0,0,SVM,5,0.29577464788732394,0.11864406779661017,3.2413564040110083
0,BIBLIO_ONLY,0,0,SVM,10,0.2535211267605634,0.2033898305084746,2.7502612850246355
0,BIBLIO_ONLY,0,0,SVM,15,0.23943661971830985,0.288135593220339,2.7044937671024627
0,BIBLIO_ONLY,0,0,SVM,20,0.22183098591549297,0.3559322033898305,2.555097735763502
0,BIBLIO_ONLY,0,0,FFN,5,0.38028169014084506,0.15254237288135594,4.917130165366382
0,BIBLIO_ONLY,0,0,FFN,10,0.323943661971831,0.2598870056497175,4.197541322721094
0,BIBLIO_ONLY,0,0,FFN,15,0.2863849765258216,0.3446327683615819,3.7714346021248155
0,BIBLIO_ONLY,0,0,FFN,20,0.2640845070422535,0.423728813559322,3.630188020257291
0,BIBLIO_ONLY,0,0,XGB,5,0.36619718309859156,0.14689265536723164,4.5997533819316
0,BIBLIO_ONLY,0,0,XGB,10,0.29577464788732394,0.23728813559322035,3.562537864184612
0,BIBLIO_ONLY,0,0,XGB,15,0.24413145539906103,0.2937853107344633,2.798773944469799
0,BIBLIO_ONLY,0,0,XGB,20,0.22183098591549297,0.3559322033898305,2.555097735763502
0,BIBLIO_ONLY,0,1,RF,5,0.5774647887323944,0.23163841807909605,12.07644268300006
0,BIBLIO_ONLY,0,1,RF,10,0.4014084507042254,0.3220338983050847,6.454466040620223
0,BIBLIO_ONLY,0,1,RF,15,0.3333333333333333,0.4011299435028249,5.180084012849024
0,BIBLIO_ONLY,0,1,RF,20,0.323943661971831,0.519774011299435,5.898306371990582
0,BIBLIO_ONLY,0,1,LogReg,5,0.3380281690140845,0.13559322033898305,4.0137493571061205
0,BIBLIO_ONLY,0,1,LogReg,10,0.28169014084507044,0.22598870056497175,3.2744833702882485
0,BIBLIO_ONLY,0,1,LogReg,15,0.29107981220657275,0.3502824858757062,3.895032360378895
0,BIBLIO_ONLY,0,1,LogReg,20,0.2887323943661972,0.4632768361581921,4.43455497382199
0,BIBLIO_ONLY,0,1,GBT,5,0.4084507042253521,0.1638418079096045,5.606694394929689
0,BIBLIO_ONLY,0,1,GBT,10,0.3873239436619718,0.3107344632768362,5.977819241982507
0,BIBLIO_ONLY,0,1,GBT,15,0.3192488262910798,0.384180790960452,4.714352963329096
0,BIBLIO_ONLY,0,1,GBT,20,0.27816901408450706,0.4463276836158192,4.070880729185965
0,BIBLIO_ONLY,0,1,SVM,5,0.36619718309859156,0.14689265536723164,4.5997533819316
0,BIBLIO_ONLY,0,1,SVM,10,0.2605633802816901,0.20903954802259886,2.8752255822974817
0,BIBLIO_ONLY,0,1,SVM,15,0.22535211267605634,0.2711864406779661,2.4360601430087834
0,BIBLIO_ONLY,0,1,SVM,20,0.20774647887323944,0.3333333333333333,2.263390309392162
0,BIBLIO_ONLY,0,1,FFN,5,0.3380281690140845,0.13559322033898305,4.0137493571061205
0,BIBLIO_ONLY,0,1,FFN,10,0.2535211267605634,0.2033898305084746,2.7502612850246355
0,BIBLIO_ONLY,0,1,FFN,15,0.2535211267605634,0.3050847457627119,2.994999555798104
0,BIBLIO_ONLY,0,1,FFN,20,0.25704225352112675,0.4124293785310734,3.42695714140283
0,BIBLIO_ONLY,0,1,XGB,5,0.4647887323943662,0.1864406779661017,7.247067811081652
0,BIBLIO_ONLY,0,1,XGB,10,0.33098591549295775,0.2655367231638418,4.369721770877214
0,BIBLIO_ONLY,0,1,XGB,15,0.3192488262910798,0.384180790960452,4.714352963329096
0,BIBLIO_ONLY,0,1,XGB,20,0.2852112676056338,0.4576271186440678,4.309951496479994
0,BIBLIO_ONLY,0,2,RF,5,0.5211267605633803,0.20903954802259886,9.341637010676157
0,BIBLIO_ONLY,0,2,RF,10,0.38028169014084506,0.3050847457627119,5.7518012763329445
0,BIBLIO_ONLY,0,2,RF,15,0.352112676056338,0.423728813559322,5.868750550321388
0,BIBLIO_ONLY,0,2,RF,20,0.31690140845070425,0.5084745762711864,5.570253396988615
0,BIBLIO_ONLY,0,2,LogReg,5,0.39436619718309857,0.15819209039548024,5.252335370776151
0,BIBLIO_ONLY,0,2,LogReg,10,0.33098591549295775,0.2655367231638418,4.369721770877214
0,BIBLIO_ONLY,0,2,LogReg,15,0.3051643192488263,0.3672316384180791,4.287272727272727
0,BIBLIO_ONLY,0,2,LogReg,20,0.28169014084507044,0.4519774011299435,4.188765594633566
0,BIBLIO_ONLY,0,2,GBT,5,0.4647887323943662,0.1864406779661017,7.247067811081652
0,BIBLIO_ONLY,0,2,GBT,10,0.39436619718309857,0.3163841807909605,6.211922262660862
0,BIBLIO_ONLY,0,2,GBT,15,0.3286384976525822,0.3954802259887006,5.020290089944089
0,BIBLIO_ONLY,0,2,GBT,20,0.29577464788732394,0.4745762711864407,4.6945070478883
0,BIBLIO_ONLY,0,2,SVM,5,0.323943661971831,0.12994350282485875,3.7430020351649818
0,BIBLIO_ONLY,0,2,SVM,10,0.2746478873239437,0.22033898305084745,3.137184115523466
0,BIBLIO_ONLY,0,2,SVM,15,0.2347417840375587,0.2824858757062147,2.612664148228099
0,BIBLIO_ONLY,0,2,SVM,20,0.24295774647887325,0.3898305084745763,3.0511723887219735
0,BIBLIO_ONLY,0,2,FFN,5,0.323943661971831,0.12994350282485875,3.7430020351649818
0,BIBLIO_ONLY,0,2,FFN,10,0.3591549295774648,0.288135593220339,5.11896585239422
0,BIBLIO_ONLY,0,2,FFN,15,0.29577464788732394,0.3559322033898305,4.022124214771722
0,BIBLIO_ONLY,0,2,FFN,20,0.27816901408450706,0.4463276836158192,4.070880729185965
0,BIBLIO_ONLY,0,2,XGB,5,0.49295774647887325,0.1977401129943503,8.22787791396299
0,BIBLIO_ONLY,0,2,XGB,10,0.4014084507042254,0.3220338983050847,6.454466040620223
0,BIBLIO_ONLY,0,2,XGB,15,0.3568075117370892,0.4293785310734463,6.05422301836095
0,BIBLIO_ONLY,0,2,XGB,20,0.30985915492957744,0.4971751412429379,5.261162522922087
0,BIBLIO_ONLY,0,3,RF,5,0.4647887323943662,0.1864406779661017,7.247067811081652
0,BIBLIO_ONLY,0,3,RF,10,0.3732394366197183,0.2994350282485876,5.533530771129209
0,BIBLIO_ONLY,0,3,RF,15,0.3333333333333333,0.4011299435028249,5.180084012849024
0,BIBLIO_ONLY,0,3,RF,20,0.31338028169014087,0.5028248587570622,5.413426387504154
0,BIBLIO_ONLY,0,3,LogReg,5,0.39436619718309857,0.15819209039548024,5.252335370776151
0,BIBLIO_ONLY,0,3,LogReg,10,0.36619718309859156,0.2937853107344633,5.322687151944708
0,BIBLIO_ONLY,0,3,LogReg,15,0.30985915492957744,0.3728813559322034,4.425583339667098
0,BIBLIO_ONLY,0,3,LogReg,20,0.2992957746478873,0.480225988700565,4.8301158301158305
0,BIBLIO_ONLY,0,3,GBT,5,0.43661971830985913,0.1751412429378531,6.378839590443686
0,BIBLIO_ONLY,0,3,GBT,10,0.39436619718309857,0.3163841807909605,6.211922262660862
0,BIBLIO_ONLY,0,3,GBT,15,0.3474178403755869,0.4180790960451977,5.68879538725261
0,BIBLIO_ONLY,0,3,GBT,20,0.29577464788732394,0.4745762711864407,4.6945070478883
0,BIBLIO_ONLY,0,3,SVM,5,0.29577464788732394,0.11864406779661017,3.2413564040110083
0,BIBLIO_ONLY,0,3,SVM,10,0.24647887323943662,0.1977401129943503,2.6291146470828233
0,BIBLIO_ONLY,0,3,SVM,15,0.22535211267605634,0.2711864406779661,2.4360601430087834
0,BIBLIO_ONLY,0,3,SVM,20,0.22183098591549297,0.3559322033898305,2.555097735763502
0,BIBLIO_ONLY,0,3,FFN,5,0.3380281690140845,0.13559322033898305,4.0137493571061205
0,BIBLIO_ONLY,0,3,FFN,10,0.29577464788732394,0.23728813559322035,3.562537864184612
0,BIBLIO_ONLY,0,3,FFN,15,0.27699530516431925,0.3333333333333333,3.534267338494941
0,BIBLIO_ONLY,0,3,FFN,20,0.25704225352112675,0.4124293785310734,3.42695714140283
0,BIBLIO_ONLY,0,3,XGB,5,0.4507042253521127,0.1807909604519774,6.799991300187046
0,BIBLIO_ONLY,0,3,XGB,10,0.3873239436619718,0.3107344632768362,5.977819241982507
0,BIBLIO_ONLY,0,3,XGB,15,0.3051643192488263,0.3672316384180791,4.287272727272727
0,BIBLIO_ONLY,0,3,XGB,20,0.27816901408450706,0.4463276836158192,4.070880729185965
1,cross_domain_attack,1,42,RF,5,0.39436619718309857,0.15819209039548024,5.252335370776151
1,cross_domain_attack,1,42,RF,10,0.38028169014084506,0.3050847457627119,5.7518012763329445
1,cross_domain_attack,1,42,RF,15,0.3568075117370892,0.4293785310734463,6.05422301836095
1,cross_domain_attack,1,42,RF,20,0.31690140845070425,0.5084745762711864,5.570253396988615
1,cross_domain_attack,1,42,LogReg,5,0.3380281690140845,0.13559322033898305,4.0137493571061205
1,cross_domain_attack,1,42,LogReg,10,0.323943661971831,0.2598870056497175,4.197541322721094
1,cross_domain_attack,1,42,LogReg,15,0.29577464788732394,0.3559322033898305,4.022124214771722
1,cross_domain_attack,1,42,LogReg,20,0.29225352112676056,0.4689265536723164,4.562697756246143
1,cross_domain_attack,1,42,GBT,5,0.4084507042253521,0.1638418079096045,5.606694394929689
1,cross_domain_attack,1,42,GBT,10,0.34507042253521125,0.2768361581920904,4.731746395056077
1,cross_domain_attack,1,42,GBT,15,0.3286384976525822,0.3954802259887006,5.020290089944089
1,cross_domain_attack,1,42,GBT,20,0.29577464788732394,0.4745762711864407,4.6945070478883
1,cross_domain_attack,1,42,SVM,5,0.2535211267605634,0.1016949152542373,2.576656022031465
1,cross_domain_attack,1,42,SVM,10,0.24647887323943662,0.1977401129943503,2.6291146470828233
1,cross_domain_attack,1,42,SVM,15,0.215962441314554,0.2598870056497175,2.2683956642642302
1,cross_domain_attack,1,42,SVM,20,0.21830985915492956,0.3502824858757062,2.4794493895617493
1,cross_domain_attack,1,42,FFN,5,0.36619718309859156,0.14689265536723164,4.5997533819316
