T_pct,seed,feature,mean_abs_shap
10,2,MF_F02B37,0.018393076956272125
10,2,MF_F02M25,0.009096062742173672
10,2,MF_F01N3,0.0010765967890620232
10,2,MF_F02N11,0.00400295527651906
10,2,MF_F02M37,0.03858790546655655
10,2,MF_F02M21,0.003151599783450365
10,2,MF_B60K6,0.0026327192317694426
10,2,MF_other,0.16299006342887878
10,2,var_conf_pro,0.27258244156837463
10,2,H_final,0.4445705711841583
10,2,delta_H,0.3161660432815552
10,2,conf_gap_change,0.3252969980239868
10,2,cross_domain_attack,0.14527733623981476
10,2,semantic_coherence,0.45364680886268616
10,3,CTO,0.2710239887237549
10,3,STO,0.36863070726394653
10,3,PK,0.3127015233039856
10,3,SK,0.22649191319942474
10,3,TCT,0.8155663013458252
10,3,TS,0.6477672457695007
10,3,NC,0.3357391059398651
10,3,COL,0.0034107251558452845
10,3,INV,0.19248861074447632
10,3,TKH,0.28153687715530396
10,3,CKH,0.509817361831665
10,3,PKH,0.29509761929512024
10,3,TTS,0.27155086398124695
10,3,CTS,0.42505571246147156
10,3,PTS,0.2757054567337036
10,3,MF_F02D41,0.10496345907449722
10,3,MF_F02B33,0.06857012957334518
10,3,MF_F02D23,0.027845002710819244
10,3,MF_F02B37,0.03887646645307541
10,3,MF_F02M25,0.036706358194351196
10,3,MF_F01N3,0.002066729124635458
10,3,MF_B60K6,0.0
10,3,MF_F02N11,0.002588864415884018
10,3,MF_F02M37,0.0020292007829993963
10,3,MF_F02P5,0.003560655051842332
10,3,MF_other,0.07906030863523483
10,3,var_conf_pro,0.2872513234615326
10,3,H_final,0.34417468309402466
10,3,delta_H,0.2776694893836975
10,3,conf_gap_change,0.27178099751472473
10,3,cross_domain_attack,0.21669957041740417
10,3,semantic_coherence,0.37617814540863037
10,4,CTO,0.29366743564605713
10,4,STO,0.5561725497245789
10,4,PK,0.3403110206127167
10,4,SK,0.19646228849887848
10,4,TCT,0.7385717034339905
10,4,TS,0.6699069142341614
10,4,NC,0.33806121349334717
10,4,COL,0.005751722026616335
10,4,INV,0.17275646328926086
10,4,TKH,0.42224082350730896
10,4,CKH,0.516642153263092
10,4,PKH,0.281546950340271
10,4,TTS,0.2908809781074524
10,4,CTS,0.4565420150756836
10,4,PTS,0.2143927812576294
10,4,MF_F02D41,0.0673377588391304
10,4,MF_F02B33,0.05214911699295044
10,4,MF_F02D23,0.02614695392549038
10,4,MF_F02B37,0.02218111976981163
10,4,MF_F02M25,0.024974854663014412
10,4,MF_F01N3,0.006164587568491697
10,4,MF_B60K6,0.003423525718972087
10,4,MF_F02N11,0.006800468545407057
10,4,MF_F02M37,0.020594727247953415
10,4,MF_F01L1,0.0
10,4,MF_other,0.0838140994310379
10,4,var_conf_pro,0.31456008553504944
10,4,H_final,0.44079819321632385
10,4,delta_H,0.3172192871570587
10,4,conf_gap_change,0.31953585147857666
10,4,cross_domain_attack,0.20723895728588104
10,4,semantic_coherence,0.42607754468917847
10,5,CTO,0.31881335377693176
10,5,STO,0.30755165219306946
10,5,PK,0.48900458216667175
10,5,SK,0.1736559122800827
10,5,TCT,0.8050000071525574
10,5,TS,0.5824714303016663
10,5,NC,0.26072701811790466
10,5,COL,0.0127507159486413
10,5,INV,0.1831800788640976
10,5,TKH,0.2609802484512329
10,5,CKH,0.4390279948711395
10,5,PKH,0.3116174340248108
10,5,TTS,0.28559085726737976
10,5,CTS,0.46272847056388855
10,5,PTS,0.23375722765922546
10,5,MF_F02D41,0.05978786200284958
10,5,MF_F02B33,0.08843933045864105
10,5,MF_F02D23,0.028245361521840096
10,5,MF_F02B37,0.022942855954170227
10,5,MF_F02M25,0.03111838549375534
10,5,MF_F01N3,0.001219718949869275
10,5,MF_F02M37,0.03943337872624397
10,5,MF_F02N11,0.0034317788667976856
10,5,MF_B60K6,0.0020154407247900963
10,5,MF_F01L1,0.004933394957333803
10,5,MF_other,0.0627676397562027
10,5,var_conf_pro,0.26316988468170166
10,5,H_final,0.3173048496246338
10,5,delta_H,0.3252716660499573
10,5,conf_gap_change,0.32771390676498413
10,5,cross_domain_attack,0.29358556866645813
10,5,semantic_coherence,0.3915684223175049
10,6,CTO,0.3177127540111542
10,6,STO,0.4390573799610138
10,6,PK,0.4194308817386627
10,6,SK,0.18860797584056854
10,6,TCT,0.7511889338493347
10,6,TS,0.7309715151786804
10,6,NC,0.2990534007549286
10,6,COL,0.005921288393437862
10,6,INV,0.20210051536560059
10,6,TKH,0.3244261145591736
10,6,CKH,0.45383748412132263
10,6,PKH,0.2384415566921234
10,6,TTS,0.23336957395076752
10,6,CTS,0.4108627140522003
10,6,PTS,0.3373960554599762
10,6,MF_F02D41,0.07383228838443756
10,6,MF_F02B33,0.0627380907535553
10,6,MF_F02D23,0.03284521773457527
10,6,MF_F02B37,0.049266282469034195
10,6,MF_F02M25,0.017301689833402634
10,6,MF_F01N3,0.0024206333328038454
10,6,MF_F02M37,0.029180563986301422
10,6,MF_F02N11,0.0020855837501585484
10,6,MF_B60K6,0.0019324248423799872
10,6,MF_F01L1,0.011058743111789227
10,6,MF_other,0.0681328997015953
10,6,var_conf_pro,0.2880457639694214
10,6,H_final,0.3225181996822357
10,6,delta_H,0.37269842624664307
10,6,conf_gap_change,0.336747407913208
10,6,cross_domain_attack,0.13829068839550018
10,6,semantic_coherence,0.43863949179649353
10,7,CTO,0.3012426793575287
10,7,STO,0.3533202111721039
10,7,PK,0.3671547472476959
10,7,SK,0.23434659838676453
10,7,TCT,0.7884478569030762
10,7,TS,0.6140109896659851
10,7,NC,0.2957508862018585
10,7,COL,0.015095492824912071
10,7,INV,0.2045840471982956
10,7,TKH,0.259652704000473
10,7,CKH,0.49661242961883545
10,7,PKH,0.24583017826080322
10,7,TTS,0.29190054535865784
10,7,CTS,0.43462038040161133
10,7,PTS,0.26273268461227417
10,7,MF_F02D41,0.0654204860329628
10,7,MF_F02B33,0.060818854719400406
10,7,MF_F02D23,0.045184653252363205
10,7,MF_F02B37,0.024319246411323547
10,7,MF_F02M25,0.01735755242407322
10,7,MF_F01N3,0.0019806744530797005
10,7,MF_F02M37,0.023857031017541885
10,7,MF_F02N11,0.0063481405377388
10,7,MF_B60K6,0.009728939272463322
10,7,MF_F01L1,0.0050787306390702724
10,7,MF_other,0.08122140169143677
10,7,var_conf_pro,0.28016093373298645
10,7,H_final,0.5178775191307068
10,7,delta_H,0.37006285786628723
10,7,conf_gap_change,0.29784178733825684
10,7,cross_domain_attack,0.18878746032714844
10,7,semantic_coherence,0.35807839035987854
10,8,CTO,0.32777273654937744
10,8,STO,0.4039156436920166
10,8,PK,0.4343162178993225
10,8,SK,0.22320251166820526
10,8,TCT,0.748134970664978
10,8,TS,0.6905912756919861
10,8,NC,0.2740929126739502
10,8,COL,0.017209047451615334
10,8,INV,0.18688523769378662
10,8,TKH,0.2525416314601898
10,8,CKH,0.47525259852409363
10,8,PKH,0.3131066560745239
10,8,TTS,0.26375579833984375
10,8,CTS,0.3662402629852295
10,8,PTS,0.23308856785297394
10,8,MF_F02D41,0.057256799191236496
10,8,MF_F02B33,0.06581933051347733
10,8,MF_F02D23,0.047221288084983826
10,8,MF_F02B37,0.02258039079606533
10,8,MF_F02M25,0.024813739582896233
10,8,MF_F01N3,0.008737257681787014
10,8,MF_F02N11,0.012620928697288036
10,8,MF_B60K6,0.006641644053161144
10,8,MF_F02M37,0.032421890646219254
10,8,MF_F02M21,0.0031420455779880285
10,8,MF_other,0.09740042686462402
10,8,var_conf_pro,0.27982407808303833
10,8,H_final,0.3961092531681061
10,8,delta_H,0.3731521666049957
10,8,conf_gap_change,0.27470850944519043
10,8,cross_domain_attack,0.19845546782016754
10,8,semantic_coherence,0.38108566403388977
10,9,CTO,0.30414557456970215
10,9,STO,0.3855676054954529
10,9,PK,0.45278996229171753
10,9,SK,0.25465700030326843
10,9,TCT,0.7470476627349854
10,9,TS,0.7326522469520569
10,9,NC,0.28879135847091675
10,9,COL,0.021028798073530197
10,9,INV,0.16733777523040771
10,9,TKH,0.25451719760894775
10,9,CKH,0.4639526307582855
10,9,PKH,0.28326714038848877
10,9,TTS,0.27082541584968567
10,9,CTS,0.3328326940536499
10,9,PTS,0.23678933084011078
10,9,MF_F02D41,0.0632941797375679
10,9,MF_F02B33,0.07163677364587784
10,9,MF_F02D23,0.031838349997997284
10,9,MF_F02B37,0.038149215281009674
10,9,MF_F02M25,0.015326330438256264
10,9,MF_F01N3,0.009016030468046665
10,9,MF_F02M37,0.022805912420153618
10,9,MF_F02N11,0.0058162459172308445
10,9,MF_B60K6,0.0018495367839932442
10,9,MF_F02P5,0.006885471288114786
10,9,MF_other,0.07366085797548294
10,9,var_conf_pro,0.2736414074897766
10,9,H_final,0.45555350184440613
10,9,delta_H,0.3591043949127197
10,9,conf_gap_change,0.3295850157737732
10,9,cross_domain_attack,0.20911535620689392
10,9,semantic_coherence,0.4239038825035095
10,10,CTO,0.31144243478775024
10,10,STO,0.42003288865089417
10,10,PK,0.43425509333610535
10,10,SK,0.21610693633556366
10,10,TCT,0.7637153267860413
10,10,TS,0.5966060161590576
10,10,NC,0.2953573167324066
10,10,COL,0.0074987513944506645
10,10,INV,0.16860492527484894
10,10,TKH,0.29932770133018494
10,10,CKH,0.511718213558197
10,10,PKH,0.2494392991065979
10,10,TTS,0.3052603304386139
10,10,CTS,0.3823576271533966
10,10,PTS,0.23711426556110382
10,10,MF_F02D41,0.13464903831481934
10,10,MF_F02B33,0.11469263583421707
10,10,MF_F02D23,0.029228076338768005
10,10,MF_F02B37,0.017167773097753525
10,10,MF_F02M25,0.01763649843633175
10,10,MF_F01N3,0.008174394257366657
10,10,MF_F02M37,0.024256199598312378
10,10,MF_F01L1,0.009971595369279385
10,10,MF_B60K6,0.0046567595563828945
10,10,MF_F02N11,0.007927261292934418
10,10,MF_other,0.06747789680957794
10,10,var_conf_pro,0.2879573404788971
10,10,H_final,0.35734766721725464
10,10,delta_H,0.3490627408027649
10,10,conf_gap_change,0.3286544382572174
10,10,cross_domain_attack,0.23177222907543182
10,10,semantic_coherence,0.3771621286869049
10,11,CTO,0.32287487387657166
10,11,STO,0.41289186477661133
10,11,PK,0.32765576243400574
10,11,SK,0.22970962524414062
10,11,TCT,0.7299348711967468
10,11,TS,0.6156737804412842
10,11,NC,0.300221711397171
10,11,COL,0.006459793541580439
10,11,INV,0.2329072654247284
10,11,TKH,0.31128033995628357
10,11,CKH,0.5220738649368286
10,11,PKH,0.35271596908569336
10,11,TTS,0.2704974412918091
10,11,CTS,0.4387047290802002
10,11,PTS,0.3070257604122162
10,11,MF_F02D41,0.1347307562828064
10,11,MF_F02B33,0.08157341927289963
10,11,MF_F02D23,0.021243130788207054
10,11,MF_F02B37,0.02778133936226368
10,11,MF_F02M25,0.033066000789403915
10,11,MF_F01N3,0.0
10,11,MF_F02N11,0.007354177534580231
10,11,MF_B60K6,0.008194653317332268
10,11,MF_F02M37,0.013261561281979084
10,11,MF_F01L1,0.010103097185492516
10,11,MF_other,0.06351315975189209
10,11,var_conf_pro,0.25448012351989746
10,11,H_final,0.36768868565559387
10,11,delta_H,0.3905872404575348
10,11,conf_gap_change,0.2936387062072754
10,11,cross_domain_attack,0.26600372791290283
10,11,semantic_coherence,0.40403759479522705
10,12,CTO,0.26518991589546204
10,12,STO,0.3624151647090912
10,12,PK,0.3804061710834503
10,12,SK,0.1973334401845932
10,12,TCT,0.730448842048645
10,12,TS,0.6115059852600098
10,12,NC,0.3233588635921478
10,12,COL,0.002897449303418398
10,12,INV,0.18910163640975952
10,12,TKH,0.3122662901878357
10,12,CKH,0.5083302855491638
10,12,PKH,0.2932257354259491
10,12,TTS,0.3025805950164795
10,12,CTS,0.4180861711502075
10,12,PTS,0.21785812079906464
10,12,MF_F02D41,0.10800808668136597
10,12,MF_F02B33,0.10399489104747772
10,12,MF_F02D23,0.031474769115448
10,12,MF_F02B37,0.033271726220846176
10,12,MF_F02M25,0.022283334285020828
10,12,MF_F01N3,0.005754341837018728
10,12,MF_F02M37,0.027868757024407387
10,12,MF_B60K6,0.005474865902215242
10,12,MF_F02N11,0.0025557500775903463
10,12,MF_F01L1,0.008254993706941605
10,12,MF_other,0.07351427525281906
10,12,var_conf_pro,0.2855565845966339
10,12,H_final,0.37801608443260193
10,12,delta_H,0.3382294476032257
10,12,conf_gap_change,0.33251988887786865
10,12,cross_domain_attack,0.22833183407783508
10,12,semantic_coherence,0.44883492588996887
10,13,CTO,0.2771194875240326
10,13,STO,0.37084320187568665
10,13,PK,0.4053090810775757
10,13,SK,0.26237109303474426
10,13,TCT,0.6995377540588379
10,13,TS,0.5913125276565552
10,13,NC,0.28774988651275635
10,13,COL,0.004253025632351637
10,13,INV,0.18669134378433228
10,13,TKH,0.2675406038761139
10,13,CKH,0.43055668473243713
10,13,PKH,0.3083347678184509
10,13,TTS,0.23363791406154633
10,13,CTS,0.46130606532096863
10,13,PTS,0.21049973368644714
10,13,MF_F02D41,0.04571866616606712
10,13,MF_F02B33,0.07781648635864258
10,13,MF_F02D23,0.03378520905971527
10,13,MF_F02B37,0.05733460932970047
10,13,MF_F02M25,0.019058335572481155
10,13,MF_F01N3,0.0071586971171200275
10,13,MF_F02N11,0.00223799841478467
10,13,MF_F02M37,0.01788194850087166
10,13,MF_B60K6,0.0
10,13,MF_F02M21,0.006927145179361105
10,13,MF_other,0.08070047199726105
10,13,var_conf_pro,0.3159700632095337
10,13,H_final,0.498909592628479
10,13,delta_H,0.37224432826042175
10,13,conf_gap_change,0.28398600220680237
10,13,cross_domain_attack,0.2052883505821228
10,13,semantic_coherence,0.3849792182445526
10,14,CTO,0.3068785071372986
10,14,STO,0.3523031771183014
10,14,PK,0.4187523424625397
10,14,SK,0.18798795342445374
10,14,TCT,0.7292606830596924
10,14,TS,0.7119383811950684
10,14,NC,0.26864388585090637
10,14,COL,0.012401426210999489
10,14,INV,0.17961649596691132
10,14,TKH,0.2419470250606537
10,14,CKH,0.5444558262825012
10,14,PKH,0.24859018623828888
10,14,TTS,0.3082514703273773
10,14,CTS,0.40468740463256836
10,14,PTS,0.24743910133838654
10,14,MF_F02D41,0.09539187699556351
10,14,MF_F02B33,0.08095131814479828
10,14,MF_F02D23,0.039670348167419434
10,14,MF_F02B37,0.03946104273200035
10,14,MF_F02M25,0.027638060972094536
10,14,MF_F01N3,0.0012561377370730042
10,14,MF_F02M37,0.008323769085109234
10,14,MF_F02N11,0.0026097598019987345
10,14,MF_B60K6,0.00825993437319994
10,14,MF_F01L1,0.009508976712822914
10,14,MF_other,0.09026002138853073
10,14,var_conf_pro,0.2465536892414093
10,14,H_final,0.38904818892478943
10,14,delta_H,0.3783847689628601
10,14,conf_gap_change,0.24673810601234436
10,14,cross_domain_attack,0.2853355407714844
10,14,semantic_coherence,0.4040842354297638
10,15,CTO,0.2733131945133209
10,15,STO,0.36527884006500244
10,15,PK,0.47615674138069153
10,15,SK,0.2171780914068222
10,15,TCT,0.776447594165802
10,15,TS,0.7251256108283997
10,15,NC,0.2731163501739502
10,15,COL,0.014268593862652779
10,15,INV,0.16867703199386597
10,15,TKH,0.3387734293937683
10,15,CKH,0.3756459951400757
10,15,PKH,0.34336432814598083
10,15,TTS,0.21990147233009338
10,15,CTS,0.4436298608779907
10,15,PTS,0.27829471230506897
10,15,MF_F02D41,0.07011478394269943
10,15,MF_F02B33,0.08682499825954437
10,15,MF_F02D23,0.01502962876111269
10,15,MF_F02B37,0.02950390614569187
10,15,MF_F02M25,0.019152171909809113
10,15,MF_F01N3,0.0020908936858177185
10,15,MF_F02M37,0.0437108650803566
10,15,MF_B60K6,0.0031382604502141476
10,15,MF_F01L1,0.0009970992105081677
10,15,MF_F02M21,0.01767299696803093
10,15,MF_other,0.06812003254890442
10,15,var_conf_pro,0.31065264344215393
10,15,H_final,0.3610410690307617
10,15,delta_H,0.3891182243824005
10,15,conf_gap_change,0.34350094199180603
10,15,cross_domain_attack,0.17563004791736603
10,15,semantic_coherence,0.40359458327293396
10,16,CTO,0.32428884506225586
10,16,STO,0.35544970631599426
10,16,PK,0.37981361150741577
10,16,SK,0.20766004920005798
10,16,TCT,0.7987932562828064
10,16,TS,0.6080209612846375
10,16,NC,0.3161205053329468
10,16,COL,0.015232070349156857
10,16,INV,0.17485885322093964
10,16,TKH,0.38529524207115173
10,16,CKH,0.442664235830307
10,16,PKH,0.19641505181789398
10,16,TTS,0.3645762503147125
10,16,CTS,0.3508921265602112
10,16,PTS,0.34092581272125244
10,16,MF_F02D41,0.08915474265813828
10,16,MF_F02B33,0.08108676970005035
10,16,MF_F02D23,0.020083095878362656
10,16,MF_F02B37,0.05267498269677162
10,16,MF_F02M25,0.02359824813902378
10,16,MF_F01N3,0.008383551612496376
10,16,MF_F02N11,0.01321424450725317
10,16,MF_F02M37,0.05432535707950592
10,16,MF_B60K6,0.006117489188909531
10,16,MF_F02P5,0.005485760513693094
10,16,MF_other,0.07727054506540298
10,16,var_conf_pro,0.31890207529067993
10,16,H_final,0.34316936135292053
10,16,delta_H,0.42179927229881287
10,16,conf_gap_change,0.26938435435295105
10,16,cross_domain_attack,0.3241439759731293
10,16,semantic_coherence,0.400872141122818
10,17,CTO,0.2622724175453186
10,17,STO,0.40152886509895325
10,17,PK,0.40875571966171265
10,17,SK,0.1786724179983139
10,17,TCT,0.8734092712402344
10,17,TS,0.5987222194671631
10,17,NC,0.28378191590309143
10,17,COL,0.023547058925032616
10,17,INV,0.17433597147464752
10,17,TKH,0.29495009779930115
10,17,CKH,0.5414676666259766
10,17,PKH,0.21398693323135376
10,17,TTS,0.18514558672904968
10,17,CTS,0.3566581904888153
10,17,PTS,0.2895594835281372
10,17,MF_F02D41,0.12752318382263184
10,17,MF_F02B33,0.09539765119552612
10,17,MF_F02D23,0.03680657967925072
10,17,MF_F02B37,0.03775794059038162
10,17,MF_F02M25,0.010618955828249454
10,17,MF_F01N3,0.0023049539886415005
10,17,MF_F02M37,0.03024565614759922
10,17,MF_B60K6,0.005551449488848448
10,17,MF_F02N11,0.019345657899975777
10,17,MF_F01L1,0.0046955072320997715
10,17,MF_other,0.07555191963911057
10,17,var_conf_pro,0.30044281482696533
10,17,H_final,0.3720659613609314
10,17,delta_H,0.30011695623397827
10,17,conf_gap_change,0.3206276297569275
10,17,cross_domain_attack,0.19860686361789703
10,17,semantic_coherence,0.41590845584869385
10,18,CTO,0.295497864484787
10,18,STO,0.32869866490364075
10,18,PK,0.4941926598548889
10,18,SK,0.1900433599948883
10,18,TCT,0.8532075881958008
10,18,TS,0.6170035004615784
10,18,NC,0.3119617998600006
10,18,COL,0.01705004833638668
10,18,INV,0.22190958261489868
10,18,TKH,0.4142836928367615
10,18,CKH,0.5002779960632324
10,18,PKH,0.2444586306810379
10,18,TTS,0.2433859258890152
10,18,CTS,0.33278152346611023
10,18,PTS,0.29033970832824707
10,18,MF_F02D41,0.09000742435455322
10,18,MF_F02B33,0.07656024396419525
10,18,MF_F02D23,0.0222003310918808
10,18,MF_F02B37,0.03820931166410446
10,18,MF_F02M25,0.02827291190624237
10,18,MF_F01N3,0.0
10,18,MF_F02M37,0.047372084110975266
10,18,MF_F02N11,0.007608834188431501
10,18,MF_F01L1,0.009359234012663364
10,18,MF_F02P5,0.006438154261559248
10,18,MF_other,0.06531725078821182
10,18,var_conf_pro,0.29317793250083923
10,18,H_final,0.48965761065483093
10,18,delta_H,0.3454870879650116
10,18,conf_gap_change,0.29521551728248596
10,18,cross_domain_attack,0.19562098383903503
10,18,semantic_coherence,0.4078092873096466
15,42,CTO,0.2817654013633728
15,42,STO,0.43016406893730164
15,42,PK,0.36423516273498535
15,42,SK,0.16804763674736023
15,42,TCT,0.7618076801300049
15,42,TS,0.5736377835273743
15,42,NC,0.3393924832344055
15,42,COL,0.007181230932474136
15,42,INV,0.15271402895450592
15,42,TKH,0.31315556168556213
15,42,CKH,0.585395872592926
15,42,PKH,0.23308910429477692
15,42,TTS,0.1901603639125824
15,42,CTS,0.38042983412742615
15,42,PTS,0.17672282457351685
15,42,MF_F02D41,0.10078682005405426
15,42,MF_F02B33,0.08617446571588516
15,42,MF_F02D23,0.03696339577436447
15,42,MF_F02B37,0.05321379378437996
15,42,MF_F02M25,0.0033263335935771465
15,42,MF_F01N3,0.0
15,42,MF_B60K6,0.0033979960717260838
15,42,MF_F02M37,0.016176657751202583
15,42,MF_F02N11,0.022915394976735115
15,42,MF_F01L1,0.0062055401504039764
15,42,MF_other,0.04027745500206947
15,42,var_conf_pro,0.3253536820411682
15,42,H_final,0.42338109016418457
15,42,delta_H,0.3363575041294098
15,42,conf_gap_change,0.29117485880851746
15,42,cross_domain_attack,0.1935507208108902
15,42,semantic_coherence,0.34862059354782104
15,0,CTO,0.2756296992301941
15,0,STO,0.39830178022384644
15,0,PK,0.4269134998321533
15,0,SK,0.20588690042495728
15,0,TCT,0.7856894731521606
15,0,TS,0.6205807328224182
15,0,NC,0.30335482954978943
15,0,COL,0.014559579081833363
15,0,INV,0.19226379692554474
15,0,TKH,0.31484290957450867
15,0,CKH,0.429256796836853
15,0,PKH,0.2202749103307724
15,0,TTS,0.25471535325050354
15,0,CTS,0.322373628616333
15,0,PTS,0.21198232471942902
15,0,MF_F02D41,0.09158629924058914
15,0,MF_F02B33,0.03962235525250435
15,0,MF_F02D23,0.03211463242769241
15,0,MF_F02B37,0.04168028384447098
15,0,MF_F02M25,0.01722176931798458
15,0,MF_F01N3,0.005290364846587181
15,0,MF_F02N11,0.01663658767938614
15,0,MF_F02M37,0.03613927587866783
15,0,MF_B60K6,0.0033922437578439713
15,0,MF_F02M21,0.0074990298599004745
15,0,MF_other,0.10298262536525726
15,0,var_conf_pro,0.295701801776886
15,0,H_final,0.4631059765815735
15,0,delta_H,0.3474012017250061
15,0,conf_gap_change,0.30058470368385315
15,0,cross_domain_attack,0.23757216334342957
15,0,semantic_coherence,0.3548927903175354
15,1,CTO,0.2548745274543762
15,1,STO,0.4584929049015045
15,1,PK,0.34904906153678894
15,1,SK,0.1872515082359314
15,1,TCT,0.8156676292419434
15,1,TS,0.5256634950637817
15,1,NC,0.28377604484558105
15,1,COL,0.011088041588664055
15,1,INV,0.21926501393318176
15,1,TKH,0.3227658271789551
15,1,CKH,0.4833085238933563
15,1,PKH,0.3229471743106842
15,1,TTS,0.20559799671173096
15,1,CTS,0.37778037786483765
15,1,PTS,0.18749870359897614
15,1,MF_F02D41,0.07370898872613907
15,1,MF_F02B33,0.05204000324010849
15,1,MF_F02D23,0.04205292463302612
15,1,MF_F02B37,0.04850415140390396
15,1,MF_F02M25,0.012026280164718628
15,1,MF_F01N3,0.0029695904813706875
15,1,MF_F02M37,0.015543154440820217
15,1,MF_B60K6,0.0052284253761172295
15,1,MF_F02N11,0.007791465148329735
15,1,MF_F02M21,0.01678984984755516
15,1,MF_other,0.12321564555168152
15,1,var_conf_pro,0.2503829896450043
15,1,H_final,0.4130094051361084
15,1,delta_H,0.3109254539012909
15,1,conf_gap_change,0.293323814868927
15,1,cross_domain_attack,0.19462622702121735
15,1,semantic_coherence,0.3556399941444397
15,2,CTO,0.29357096552848816
15,2,STO,0.3969404101371765
15,2,PK,0.3834550380706787
15,2,SK,0.19002407789230347
15,2,TCT,0.7717149257659912
15,2,TS,0.6059007048606873
15,2,NC,0.30168721079826355
15,2,COL,0.039609991014003754
15,2,INV,0.1761121153831482
15,2,TKH,0.3547528386116028
15,2,CKH,0.48572543263435364
15,2,PKH,0.27757710218429565
15,2,TTS,0.2646787166595459
15,2,CTS,0.4137318730354309
15,2,PTS,0.19047081470489502
15,2,MF_F02D41,0.06846363097429276
15,2,MF_F02B33,0.062450580298900604
15,2,MF_F02D23,0.029214266687631607
15,2,MF_F02B37,0.056425824761390686
15,2,MF_F02M25,0.004610870499163866
15,2,MF_F01N3,0.004567879252135754
15,2,MF_F02M37,0.02625177800655365
15,2,MF_F01L1,0.006558965891599655
15,2,MF_F02M21,0.022307071834802628
15,2,MF_B60K6,0.00421760743483901
15,2,MF_other,0.080600306391716
15,2,var_conf_pro,0.2771185338497162
15,2,H_final,0.44246700406074524
15,2,delta_H,0.3196437358856201
15,2,conf_gap_change,0.2800852656364441
15,2,cross_domain_attack,0.2658996880054474
15,2,semantic_coherence,0.32266965508461
15,3,CTO,0.2831406891345978
15,3,STO,0.32298633456230164
15,3,PK,0.48796385526657104
15,3,SK,0.2236921638250351
15,3,TCT,0.7284741401672363
15,3,TS,0.6180593371391296
15,3,NC,0.304712176322937
15,3,COL,0.004740091040730476
15,3,INV,0.13136644661426544
15,3,TKH,0.23550260066986084
15,3,CKH,0.44113001227378845
15,3,PKH,0.24222387373447418
15,3,TTS,0.24096466600894928
15,3,CTS,0.34342074394226074
15,3,PTS,0.26429513096809387
15,3,MF_F02D41,0.09376971423625946
15,3,MF_F02B33,0.07402084022760391
15,3,MF_F02D23,0.035764794796705246
15,3,MF_F02B37,0.049773357808589935
15,3,MF_F02M25,0.007010431028902531
15,3,MF_F01N3,0.0038477308116853237
15,3,MF_F02N11,0.0015053817769512534
15,3,MF_F02M37,0.03131178393959999
15,3,MF_B60K6,0.008158551529049873
15,3,MF_F01L1,0.0014274063287302852
15,3,MF_other,0.07479844987392426
15,3,var_conf_pro,0.2983638048171997
15,3,H_final,0.3279731571674347
15,3,delta_H,0.321429580450058
15,3,conf_gap_change,0.2877536118030548
15,3,cross_domain_attack,0.2455018013715744
15,3,semantic_coherence,0.36966443061828613
15,4,CTO,0.298936128616333
15,4,STO,0.33353060483932495
15,4,PK,0.45187124609947205
15,4,SK,0.2404792308807373
15,4,TCT,0.7391691207885742
15,4,TS,0.5918757915496826
15,4,NC,0.28614702820777893
15,4,COL,0.033370241522789
15,4,INV,0.19077973067760468
15,4,TKH,0.282353937625885
15,4,CKH,0.6384009718894958
15,4,PKH,0.3207152187824249
15,4,TTS,0.1990218311548233
15,4,CTS,0.4091213345527649
15,4,PTS,0.21253295242786407
15,4,MF_F02D41,0.04908261075615883
15,4,MF_F02B33,0.0548403337597847
15,4,MF_F02D23,0.029833655804395676
15,4,MF_F02B37,0.04368656501173973
15,4,MF_F02M25,0.006892956327646971
15,4,MF_F01N3,0.001628917409107089
15,4,MF_F02M37,0.0255215372890234
15,4,MF_B60K6,0.009894675575196743
15,4,MF_F02N11,0.006986607797443867
15,4,MF_F02M21,0.007190094329416752
15,4,MF_other,0.06467074900865555
15,4,var_conf_pro,0.259229838848114
15,4,H_final,0.3265652358531952
15,4,delta_H,0.3425726592540741
15,4,conf_gap_change,0.2524991035461426
15,4,cross_domain_attack,0.25431331992149353
15,4,semantic_coherence,0.36606425046920776
15,5,CTO,0.2904149293899536
15,5,STO,0.3335118293762207
15,5,PK,0.45084691047668457
15,5,SK,0.18513338267803192
15,5,TCT,0.6204178333282471
15,5,TS,0.6143138408660889
15,5,NC,0.29396378993988037
15,5,COL,0.012286452576518059
15,5,INV,0.20968438684940338
15,5,TKH,0.2757551670074463
15,5,CKH,0.4948751628398895
15,5,PKH,0.24209997057914734
15,5,TTS,0.23530417680740356
15,5,CTS,0.31897860765457153
15,5,PTS,0.26160192489624023
15,5,MF_F02D41,0.07144634425640106
15,5,MF_F02B33,0.07921376079320908
15,5,MF_F02D23,0.027566485106945038
15,5,MF_F02B37,0.0608542300760746
15,5,MF_F02M25,0.022249804809689522
15,5,MF_F01N3,0.013234961777925491
15,5,MF_F02M37,0.030790844932198524
15,5,MF_F02N11,0.01506268884986639
15,5,MF_B60K6,0.00529630808159709
15,5,MF_F01L1,0.009899462573230267
15,5,MF_other,0.09004382789134979
15,5,var_conf_pro,0.271610826253891
15,5,H_final,0.34713563323020935
15,5,delta_H,0.2981738746166229
15,5,conf_gap_change,0.2793126106262207
15,5,cross_domain_attack,0.23452211916446686
15,5,semantic_coherence,0.3552856743335724
