T_pct,seed,model,feature,importance_mean,importance_std
5,4,GBT,MF_F02D23,0.0011073507513198687,0.0015280778309892588
5,4,GBT,MF_F02B37,0.006971707052930864,0.002552633623246514
5,4,GBT,MF_F02M25,5.144172194396779e-05,0.0017234372824564382
5,4,GBT,MF_F01N3,-5.414918099366783e-06,8.439091902035916e-05
5,4,GBT,MF_F02N11,0.0008275799828527886,0.0007307136100259209
5,4,GBT,MF_F02M37,-0.0023762465592708005,0.0023851163935914004
5,4,GBT,MF_B60K6,-0.0006028608817291503,0.00045127566328602843
5,4,GBT,MF_F01L1,-2.887956319659324e-05,0.00018743926697529064
5,4,GBT,MF_other,-0.00010739587563742825,0.0001922295925273973
5,4,GBT,var_conf_pro,-0.004271467894048087,0.0036476641665739726
5,4,GBT,H_final,0.023880691304544056,0.012144579076457818
5,4,GBT,delta_H,0.006477144533188939,0.005653314607022356
5,4,GBT,conf_gap_change,0.01247958124633366,0.007480784207240191
5,4,GBT,cross_domain_attack,0.007868778484725425,0.003011504995732327
5,4,GBT,semantic_coherence,0.00778935968593476,0.006991595536081362
5,4,XGB,CTO,-0.0004720003609945289,0.007131422981434809
5,4,XGB,STO,0.005224493479536107,0.008390465101974984
5,4,XGB,PK,0.017371959749108812,0.011087543019673001
5,4,XGB,SK,0.026058390866838154,0.0063399382807901765
5,4,XGB,TCT,0.02286810161996299,0.010742050879372701
5,4,XGB,TS,0.010837958575876527,0.005000949508863899
5,4,XGB,NC,-0.01060060466585444,0.005423327555394176
5,4,XGB,COL,-0.0001254456026352657,0.00017478670079537634
5,4,XGB,INV,0.008695455981228273,0.0037671606145991254
5,4,XGB,TKH,-0.004477234781823924,0.008808482638547787
5,4,XGB,CKH,0.0016443301295067992,0.008917857389148978
5,4,XGB,PKH,-0.0028067325481702433,0.004521716002802534
5,4,XGB,TTS,-0.000592933531880302,0.007352328756603961
5,4,XGB,CTS,0.007971661928613339,0.006546353871310359
5,4,XGB,PTS,0.012899237399034346,0.006943124988284725
5,4,XGB,MF_F02D41,0.0006515951446234514,0.0036811439159660578
5,4,XGB,MF_F02B33,0.000342042326609826,0.0005374978679217156
5,4,XGB,MF_F02D23,-0.0005270520283380375,0.0013310079682829928
5,4,XGB,MF_F02B37,0.00407292089707142,0.0016820905105024316
5,4,XGB,MF_F02M25,0.0014972248544741218,0.0009175978646944722
5,4,XGB,MF_F01N3,0.0,0.0
5,4,XGB,MF_F02N11,0.0014241234601326202,0.0007560422853227971
5,4,XGB,MF_F02M37,-0.0011804521456613038,0.0014364441785198762
5,4,XGB,MF_B60K6,-0.0014051712467848866,0.00026339771861206635
5,4,XGB,MF_F01L1,0.0,0.0
5,4,XGB,MF_other,-0.0010486891385768416,0.0018427781243421126
5,4,XGB,var_conf_pro,-0.0023428545643246813,0.0056562718379154
5,4,XGB,H_final,0.008235187942782395,0.012422234834700742
5,4,XGB,delta_H,0.0045440187717160855,0.00812847892383069
5,4,XGB,conf_gap_change,0.0020351067190108817,0.006919044783574725
5,4,XGB,cross_domain_attack,0.003759758133658275,0.00499688395756518
5,4,XGB,semantic_coherence,-0.0033121249041108023,0.008151919960767036
5,4,LogReg,CTO,0.001357339470240515,0.0016094203830043453
5,4,LogReg,STO,0.03954875682505303,0.011684027460541535
5,4,LogReg,PK,7.490636704119425e-05,0.001089298033476629
5,4,LogReg,SK,0.014911781959297854,0.003607361220267698
5,4,LogReg,TCT,0.054824240783358145,0.0142284137528612
5,4,LogReg,TS,0.035115743874373904,0.014018224925110385
5,4,LogReg,NC,-0.0015333243084698078,0.003031197470109245
5,4,LogReg,COL,0.0038391769324489177,0.0018694202547059437
5,4,LogReg,INV,0.004603582870809064,0.0020503824513445003
5,4,LogReg,TKH,0.002833807138667077,0.003451684080152633
5,4,LogReg,CKH,0.009489643969135009,0.004898351809748433
5,4,LogReg,PKH,0.0025459139930508632,0.003308711033200629
5,4,LogReg,TTS,0.0008853391092459861,0.0014166762050077488
5,4,LogReg,CTS,0.00025179369162043886,0.00020141627193301134
5,4,LogReg,PTS,0.0008736067866973452,0.0014031024679097236
5,4,LogReg,MF_F02D41,0.006220838409819007,0.004195713395258227
5,4,LogReg,MF_F02B33,-0.0001380804115337364,0.000862127690133883
5,4,LogReg,MF_F02D23,0.000727403998014553,0.0005463166661692053
5,4,LogReg,MF_F02B37,0.010505843599115595,0.007352493150395274
5,4,LogReg,MF_F02M25,0.00026442850051895396,0.0015174767894341305
5,4,LogReg,MF_F01N3,0.00033031000406119615,0.0009063964750931706
5,4,LogReg,MF_F02N11,-0.0005748838048824645,0.001397840652824871
5,4,LogReg,MF_F02M37,0.0005730788321827052,0.003175891011691288
5,4,LogReg,MF_B60K6,-0.0010432742204773526,0.001703114891075003
5,4,LogReg,MF_F01L1,-0.0015964983529623833,0.0019456042196315027
5,4,LogReg,MF_other,-0.0013492170930914371,0.0014769224272407247
5,4,LogReg,var_conf_pro,0.00011100582103699131,5.0256417281992354e-05
5,4,LogReg,H_final,0.04143946572808088,0.01556231564539043
5,4,LogReg,delta_H,0.003474572447091728,0.005339315489714831
5,4,LogReg,conf_gap_change,0.0005378818645368155,0.0010435115255390116
5,4,LogReg,cross_domain_attack,0.002119037949551039,0.0017471622950086915
5,4,LogReg,semantic_coherence,-1.895221334777819e-05,0.0003398061853696297
5,4,SVM,CTO,0.017408961689454404,0.0093830885592042
5,4,SVM,STO,0.020229231532873104,0.013864709105932642
5,4,SVM,PK,0.003541356436983845,0.004171694123024863
5,4,SVM,SK,0.039916971255809744,0.007370687294844229
5,4,SVM,TCT,0.0217219439555977,0.011272002087808045
5,4,SVM,TS,0.0057010062722800845,0.009919201196003079
5,4,SVM,NC,-0.009500473805333698,0.008335634835236942
5,4,SVM,COL,-0.016984793105004326,0.007345106812501882
5,4,SVM,INV,0.005184784080140792,0.00366753008702066
5,4,SVM,TKH,0.013967781237308774,0.0053408758651523084
5,4,SVM,CKH,0.013225937457695925,0.011815345812542729
5,4,SVM,PKH,0.012722350074455113,0.004969229573499792
5,4,SVM,TTS,0.00289788366950946,0.0023722809478606732
5,4,SVM,CTS,0.011818961238211268,0.012690983184574994
5,4,SVM,PTS,0.0024574703307612246,0.002404109298134784
5,4,SVM,MF_F02D41,-0.01606876945986193,0.008260790624867722
5,4,SVM,MF_F02B33,0.024240783358151673,0.005288275847090316
5,4,SVM,MF_F02D23,0.009613284599070427,0.007173411829605602
5,4,SVM,MF_F02B37,0.012944361716529051,0.006331495948501974
5,4,SVM,MF_F02M25,0.010250439962095547,0.008802769509458588
5,4,SVM,MF_F01N3,-0.0008041153377555066,0.0035540239029961808
5,4,SVM,MF_F02N11,0.0007165741618158528,0.0037236026839661926
5,4,SVM,MF_F02M37,-0.0006163981769775507,0.005216908272702267
5,4,SVM,MF_B60K6,0.0006236180677767101,0.002716269376807792
5,4,SVM,MF_F01L1,0.0002445738008212572,0.004201936999909912
5,4,SVM,MF_other,0.020148910247732486,0.013750028740874118
5,4,SVM,var_conf_pro,-0.03818870989576282,0.009973222466866912
5,4,SVM,H_final,0.03470601507152201,0.02371017359885308
5,4,SVM,delta_H,-0.007104372546365212,0.01049743073403283
5,4,SVM,conf_gap_change,0.0075736654483100855,0.010380028113290298
5,4,SVM,cross_domain_attack,-0.0024944722711069066,0.006980309479364816
5,4,SVM,semantic_coherence,0.0036649970669193287,0.005502219475443625
5,4,FFN,CTO,0.010269392175443249,0.007233691798018895
5,4,FFN,STO,0.06599250936329579,0.020750581563095134
5,4,FFN,PK,-0.0019611028383196725,0.003137365130378625
5,4,FFN,SK,0.019729254095031745,0.004550751870098539
5,4,FFN,TCT,0.06447362483642424,0.018208720794351103
5,4,FFN,TS,0.011920039709399333,0.012319939502676954
5,4,FFN,NC,-0.0012463336492036126,0.010115954520264616
5,4,FFN,COL,0.007393168178331211,0.006556460908606258
5,4,FFN,INV,0.017461305897748202,0.009059198977729502
5,4,FFN,TKH,-0.003826542123550458,0.0032742199799034285
5,4,FFN,CKH,0.04681557691439906,0.01546529912320664
5,4,FFN,PKH,-0.004323812102342006,0.0034295679444418365
5,4,FFN,TTS,-0.0014205135147332016,0.0012574533749095088
5,4,FFN,CTS,0.005283155092279168,0.011408208686355292
5,4,FFN,PTS,-0.0014187085420333645,0.001284164187856619
5,4,FFN,MF_F02D41,-0.0010947159424214536,0.01219563037135132
5,4,FFN,MF_F02B33,0.0036433373945218284,0.005312516465659738
5,4,FFN,MF_F02D23,0.0065610757637290075,0.006260639592327079
5,4,FFN,MF_F02B37,0.01171607779432331,0.008996964050611917
5,4,FFN,MF_F02M25,0.007906682911420904,0.007189415454417739
5,4,FFN,MF_F01N3,-0.0034411804521457534,0.0026692612530376586
5,4,FFN,MF_F02N11,-0.0002869906592663174,0.0028199104143509096
5,4,FFN,MF_F02M37,0.0056748341681331135,0.005315915493101368
5,4,FFN,MF_B60K6,0.0005333694327872562,0.005394719559224081
5,4,FFN,MF_F01L1,0.0008438247371507446,0.0012495851551280785
5,4,FFN,MF_other,0.03927801092008476,0.016200291019506558
5,4,FFN,var_conf_pro,-0.008794729479716679,0.005265690773187672
5,4,FFN,H_final,0.06381480980100167,0.025536741381536204
5,4,FFN,delta_H,0.004831009430982258,0.006024439523388298
5,4,FFN,conf_gap_change,-0.006544831009431029,0.008078814435745032
5,4,FFN,cross_domain_attack,-0.0027652181760751795,0.006356080338335556
5,4,FFN,semantic_coherence,0.0061829339831234505,0.008542951662154656
5,5,RF,CTO,-0.003185776815125796,0.007268170611113118
5,5,RF,STO,0.007630973331528202,0.0068604248087173695
5,5,RF,PK,0.002660529759487218,0.012984188481902612
5,5,RF,SK,0.02024457380082114,0.005540004254091042
5,5,RF,TCT,0.03222869004106301,0.013897210396218915
5,5,RF,TS,0.003604981724651257,0.008449375713627593
5,5,RF,NC,-0.0010252244934796817,0.0056488731544686544
5,5,RF,COL,-0.0009223410495917906,0.0017505050610143206
5,5,RF,INV,-0.0028992373990344824,0.004463531004299101
5,5,RF,TKH,0.03638193222327496,0.01524497377993658
5,5,RF,CKH,0.027817788005956256,0.011473144669277412
5,5,RF,PKH,0.022504399620955573,0.01429085849861227
5,5,RF,TTS,0.021222869004106183,0.014871901223971373
5,5,RF,CTS,0.015879698569558964,0.007126590893176093
5,5,RF,PTS,0.022916384639682198,0.013924909070566135
5,5,RF,MF_F02D41,-0.0002811244979921357,0.0007688395838875273
5,5,RF,MF_F02B33,-0.00014304408645836596,0.001038298779041076
5,5,RF,MF_F02D23,-0.0021519787013222547,0.001387885589633387
5,5,RF,MF_F02B37,0.0002269753169982014,0.0009797944172731906
5,5,RF,MF_F02M25,0.001209331708857775,0.001793266720381657
5,5,RF,MF_F01N3,-0.00023239023509777912,0.0005483830037396044
5,5,RF,MF_F02M37,0.0009340733721401318,0.0029697581473382014
5,5,RF,MF_F02N11,0.00019448580840202289,0.001804211574101986
5,5,RF,MF_B60K6,-0.0005983484499797797,0.000809822982782296
5,5,RF,MF_F01L1,0.0020409728802850634,0.0010160710816649154
5,5,RF,MF_other,0.001780154325165706,0.0016852518992151152
5,5,RF,var_conf_pro,-0.006799332160101224,0.0039729119978552324
5,5,RF,H_final,-0.0016723072063536293,0.007447643098152846
5,5,RF,delta_H,0.0023035964081041917,0.008108990580674456
5,5,RF,conf_gap_change,0.0015761924100896607,0.006883555432318226
5,5,RF,cross_domain_attack,-0.005418076801588556,0.0067278523484336755
5,5,RF,semantic_coherence,-0.0037886376968549905,0.006519454264224887
5,5,GBT,CTO,-0.0068381390731464655,0.0053046763498997415
5,5,GBT,STO,-0.009339831235052554,0.00515955077004537
5,5,GBT,PK,0.024360814042687674,0.011958277915161719
5,5,GBT,SK,0.027387753260231917,0.002800684451545113
5,5,GBT,TCT,0.04633003925815624,0.017085885877153303
5,5,GBT,TS,0.010530210730562716,0.009938206402263887
5,5,GBT,NC,0.007757772663688456,0.0037778734013800453
5,5,GBT,COL,0.00020396191507606742,0.0011189316788207102
5,5,GBT,INV,-0.0019448580840214836,0.0035377470671495576
5,5,GBT,TKH,0.07647218085826453,0.019262448124376986
5,5,GBT,CKH,0.0248138621903344,0.008305496365507684
5,5,GBT,PKH,0.05590451694418125,0.014644699280086085
5,5,GBT,TTS,0.007801994494833287,0.006365047869136399
5,5,GBT,CTS,0.02849961644330129,0.0131572435069048
5,5,GBT,PTS,0.01824015161770679,0.008261910797633196
5,5,GBT,MF_F02D41,0.0018284373448852142,0.002125665549070966
5,5,GBT,MF_F02B33,0.0020423266098100745,0.0006875862206553297
5,5,GBT,MF_F02D23,-0.0010107847118812408,0.0011470242921211282
5,5,GBT,MF_F02B37,0.004201073958756385,0.002436901155450008
5,5,GBT,MF_F02M25,0.0019015387392266048,0.0010282726064700005
5,5,GBT,MF_F01N3,-4.4221831144741765e-05,0.00010309301892784457
5,5,GBT,MF_F02M37,-0.000710256757366512,0.0017504329405427135
5,5,GBT,MF_F02N11,9.295609403908722e-05,0.0004681643047074219
5,5,GBT,MF_B60K6,0.0001498127340824107,0.00013375079110182532
5,5,GBT,MF_F01L1,1.3537295248411407e-05,4.0611885745234226e-05
5,5,GBT,MF_other,-6.227155814253482e-05,5.5405606166459836e-05
5,5,GBT,var_conf_pro,0.0033780064076531224,0.0033462267374813597
5,5,GBT,H_final,0.040564053968683754,0.011847422032916232
5,5,GBT,delta_H,0.025994314335995704,0.01503651466098092
5,5,GBT,conf_gap_change,0.011929967059248292,0.005961187683893565
5,5,GBT,cross_domain_attack,0.004349081720139003,0.0020733843650624583
5,5,GBT,semantic_coherence,0.010011281079373713,0.005638370486732006
5,5,XGB,CTO,0.0028130499526195507,0.005145158580739401
5,5,XGB,STO,0.010109652091512156,0.0064402829724580215
5,5,XGB,PK,0.031024773250304605,0.009360750131126513
5,5,XGB,SK,0.026948242407833677,0.00459348530427105
5,5,XGB,TCT,0.029782049546500666,0.01585561005780874
5,5,XGB,TS,0.007361581156085073,0.009442446939540229
5,5,XGB,NC,0.0028536618383647296,0.004754441308254436
5,5,XGB,COL,-9.566355308872065e-05,0.00040429373946605237
5,5,XGB,INV,-0.0013248499616443032,0.004969409455990029
5,5,XGB,TKH,0.011436307025856251,0.0029377359937577028
5,5,XGB,CKH,0.02492667298407113,0.006063162297771618
5,5,XGB,PKH,0.001411488651234194,0.004631412227347242
5,5,XGB,TTS,0.015059789720680516,0.00575371401182568
5,5,XGB,CTS,0.009741437660755425,0.011261286151080786
5,5,XGB,PTS,0.008539325842696677,0.006428864284843854
5,5,XGB,MF_F02D41,0.004198366499706741,0.003587675089636868
5,5,XGB,MF_F02B33,0.0006371553630251436,0.00032296404308605444
5,5,XGB,MF_F02D23,-0.00014800776138258477,0.002265036501039876
5,5,XGB,MF_F02B37,0.005669419250033858,0.002645984090605276
5,5,XGB,MF_F02M25,0.0005333694327873562,0.0007794311226162582
5,5,XGB,MF_F01N3,0.0,0.0
5,5,XGB,MF_F02M37,-0.0009286584540408649,0.001602793652441557
5,5,XGB,MF_F02N11,0.0001570326248815812,0.0002037781403713217
5,5,XGB,MF_B60K6,0.00020666937412575637,0.0002084118275739874
5,5,XGB,MF_F01L1,0.0005306619737376561,0.00043784634730241516
5,5,XGB,MF_other,5.5051667343608554e-05,0.001367279925438878
5,5,XGB,var_conf_pro,-0.0009647579080366064,0.003770802352872583
5,5,XGB,H_final,0.01656513695230368,0.007362504716644715
5,5,XGB,delta_H,0.014323360859167055,0.007198478525512276
5,5,XGB,conf_gap_change,0.013115834123008907,0.01058443828629576
5,5,XGB,cross_domain_attack,0.0020062271558142887,0.005688846240448366
5,5,XGB,semantic_coherence,0.004127972564415017,0.011008315413054958
5,5,LogReg,CTO,-0.00019222959252738204,0.002384259112027791
5,5,LogReg,STO,0.05147240647985206,0.015591308941458428
5,5,LogReg,PK,0.0009376833175398725,0.0018999918472305108
5,5,LogReg,SK,0.014582374441586643,0.001686108269804001
5,5,LogReg,TCT,0.07256080501782416,0.018215232563497705
5,5,LogReg,TS,0.0204124362619016,0.011048802285127212
5,5,LogReg,NC,0.0034357655340463422,0.003867560054182206
5,5,LogReg,COL,0.0013970488696358752,0.0017689321826943791
5,5,LogReg,INV,0.005210053697937811,0.0036910081984138873
5,5,LogReg,TKH,-0.0008663868958981968,0.0019450789817084932
5,5,LogReg,CKH,-0.002850954379314963,0.00611153127986315
5,5,LogReg,PKH,-0.0007788457199584653,0.001725246357975223
5,5,LogReg,TTS,-0.0003077478453137994,0.0006692099070817423
5,5,LogReg,CTS,-0.0022814854925319096,0.0018952978296956082
5,5,LogReg,PTS,-0.0002644285005189206,0.0006651275416918028
5,5,LogReg,MF_F02D41,0.003003474572447129,0.004306838093225952
5,5,LogReg,MF_F02B33,0.0005451017553360193,0.0004591553966910413
5,5,LogReg,MF_F02D23,0.0020892559000045717,0.001559219844966564
5,5,LogReg,MF_F02B37,0.01763729073597763,0.00836501550558007
5,5,LogReg,MF_F02M25,0.0006849871395695373,0.0009307294952465588
5,5,LogReg,MF_F01N3,0.0005189296511890595,0.0006088840714307868
5,5,LogReg,MF_F02M37,-0.00230856008302871,0.001934871802263545
5,5,LogReg,MF_F02N11,0.0012716032670006317,0.0013476659774336898
5,5,LogReg,MF_B60K6,0.0025197418889039923,0.001726467473787877
5,5,LogReg,MF_F01L1,-0.002659627273137477,0.0033202669058030993
5,5,LogReg,MF_other,-0.004392401064933882,0.002268729523221284
5,5,LogReg,var_conf_pro,0.0013979513559857493,0.0006256053343843918
5,5,LogReg,H_final,0.029028473444339165,0.012589510713722269
5,5,LogReg,delta_H,0.007320969270339794,0.005392820455633082
5,5,LogReg,conf_gap_change,-0.0014087811921844162,0.001505738095979617
5,5,LogReg,cross_domain_attack,-0.0005974459636297724,0.002508434143912147
5,5,LogReg,semantic_coherence,-0.0012336988403050197,0.0005757558774878274
5,5,SVM,CTO,0.02737602093768333,0.013532068963930598
5,5,SVM,STO,0.04761969225215469,0.012649455015296416
5,5,SVM,PK,0.009674653670863231,0.0038243619127766746
5,5,SVM,SK,0.06212355038130048,0.007466323843835207
5,5,SVM,TCT,0.034560714769189115,0.015562297955546105
5,5,SVM,TS,0.01857046162176801,0.010639583822334474
5,5,SVM,NC,0.001283335589549206,0.004795790385147642
5,5,SVM,COL,-0.0023383421325751997,0.007580795573417653
5,5,SVM,INV,0.008005956409909342,0.008539513977838864
5,5,SVM,TKH,0.008003248950859632,0.007905291872273354
5,5,SVM,CKH,0.048832633906412216,0.014284437200584999
5,5,SVM,PKH,0.007164839131808165,0.007610777616831821
5,5,SVM,TTS,0.005741618158025352,0.003023231748166242
5,5,SVM,CTS,0.03419791525653175,0.011884772839803173
5,5,SVM,PTS,0.0051820766210911254,0.0030474648270052062
5,5,SVM,MF_F02D41,0.0545607147691891,0.013930959605973996
5,5,SVM,MF_F02B33,0.03870944451965162,0.010913051230273247
5,5,SVM,MF_F02D23,0.012730472451604202,0.015065299114904649
5,5,SVM,MF_F02B37,0.03930237805153192,0.017583434769117445
5,5,SVM,MF_F02M25,0.009399395334145622,0.011635852966255295
5,5,SVM,MF_F01N3,0.004113532782816687,0.0061136477018311685
5,5,SVM,MF_F02M37,0.0026325526826406986,0.00758637138430879
5,5,SVM,MF_F02N11,-0.01272596001985471,0.00600211430070175
5,5,SVM,MF_B60K6,0.006320111908307391,0.005775750542037479
5,5,SVM,MF_F01L1,0.005577365642344656,0.005709017656510222
5,5,SVM,MF_other,0.04543296782636162,0.025236410200644318
5,5,SVM,var_conf_pro,0.010198095753801728,0.011024159459757949
5,5,SVM,H_final,0.04260457560579395,0.013595229910379716
5,5,SVM,delta_H,0.008956274536347642,0.007199262304222015
5,5,SVM,conf_gap_change,0.021238211272054497,0.009518602768027216
5,5,SVM,cross_domain_attack,0.009262217408961704,0.009919136327616535
5,5,SVM,semantic_coherence,0.0051378547899463166,0.005598806016738196
5,5,FFN,CTO,-0.0023338297008257737,0.005842083787373487
5,5,FFN,STO,0.034800776138260894,0.009784028005491188
5,5,FFN,PK,0.0054609449032083646,0.005610275671169331
5,5,FFN,SK,0.0316890032038266,0.0036089187881875985
5,5,FFN,TCT,0.09682324804837328,0.023360154878842965
5,5,FFN,TS,-0.004824692026533073,0.013641749861951854
5,5,FFN,NC,0.001979152565317455,0.0052498927980841326
5,5,FFN,COL,-0.0037110238707639296,0.008271862004107138
5,5,FFN,INV,0.005812914579667016,0.003923780765964802
5,5,FFN,TKH,-0.003926718108388627,0.005156419475561899
5,5,FFN,CKH,0.01816795270971532,0.01558654096958759
5,5,FFN,PKH,-0.0034493028292947093,0.004665309414067321
5,5,FFN,TTS,0.0028193673570687584,0.004432224674885027
5,5,FFN,CTS,0.00091241369974282,0.012491834797504759
5,5,FFN,PTS,0.002401516177067886,0.004347203678592528
5,5,FFN,MF_F02D41,0.027522223726366146,0.010694197599704613
5,5,FFN,MF_F02B33,0.0038373719597491586,0.008017323016005868
5,5,FFN,MF_F02D23,0.00961057714002076,0.010323759421471157
5,5,FFN,MF_F02B37,0.015578719371869531,0.014281374021236986
5,5,FFN,MF_F02M25,0.004045846306574641,0.004865560036888125
5,5,FFN,MF_F01N3,0.0027164839131808447,0.00665674445570232
5,5,FFN,MF_F02M37,0.010482378954018379,0.004855739304777457
5,5,FFN,MF_F02N11,0.007905780425071108,0.0018921288704045233
5,5,FFN,MF_B60K6,0.005033166373358655,0.004344284791530788
5,5,FFN,MF_F01L1,0.0036135553449754497,0.0012108542013226844
5,5,FFN,MF_other,0.0711691710662876,0.01795055760944233
5,5,FFN,var_conf_pro,-0.0025260592933531445,0.010241047075101557
5,5,FFN,H_final,0.0694526420287893,0.01919399857677888
5,5,FFN,delta_H,0.028189161138937758,0.013611407466525036
5,5,FFN,conf_gap_change,-0.0013537295248409631,0.006298303457745592
5,5,FFN,cross_domain_attack,0.013370335273679024,0.009715102076516555
5,5,FFN,semantic_coherence,-0.004699246423897752,0.004442622411574736
5,6,RF,CTO,0.0034971346058389917,0.005840180863430635
5,6,RF,STO,0.008480212986778502,0.005212027464106659
5,6,RF,PK,0.017858399891701515,0.009766754479258368
5,6,RF,SK,0.013477279906141315,0.004968033681102471
5,6,RF,TCT,0.061681332069852365,0.011153502126941373
5,6,RF,TS,0.028159830332566093,0.01054900892212928
5,6,RF,NC,0.0035535400027073005,0.0034306931269639847
5,6,RF,COL,-0.00023464645097257542,0.0012314210459215544
5,6,RF,INV,0.008525788547448088,0.0048079875378037006
5,6,RF,TKH,0.04254365777717602,0.01019577826692806
5,6,RF,CKH,0.031758945895943205,0.011337500790786747
5,6,RF,PKH,0.03752132124001613,0.009740464443986453
5,6,RF,TTS,0.029866432020215595,0.010527296902621268
5,6,RF,CTS,0.03449302829294696,0.008834909700950404
5,6,RF,PTS,0.019108794729479607,0.009016839547005405
5,6,RF,MF_F02D41,0.00022607283064833837,0.0010988164171736971
5,6,RF,MF_F02B33,0.00017011867695490012,0.0017168246807066408
5,6,RF,MF_F02D23,0.002845088218040537,0.0009099690921578116
5,6,RF,MF_F02B37,-0.00047515906321927704,0.0010274799166562478
5,6,RF,MF_F02M25,-0.001693515635576126,0.0014480379422241371
5,6,RF,MF_F01N3,0.0006971707052929821,0.0013210520619429708
5,6,RF,MF_F02M37,-0.0006953657325933671,0.001968810170702836
5,6,RF,MF_F02N11,0.0025955507422949498,0.0004024765345585561
5,6,RF,MF_B60K6,-0.0012652858625514574,0.0008115359793247069
5,6,RF,MF_F01L1,0.0005581878074092939,0.0008099382589753534
5,6,RF,MF_other,-0.0005915798023555796,0.0016233061011153732
5,6,RF,var_conf_pro,-0.0062912323451109085,0.0028389463633487198
5,6,RF,H_final,0.01188890393032791,0.005547582950472143
5,6,RF,delta_H,0.005076034474978408,0.005719075100710779
5,6,RF,conf_gap_change,0.007261405171246682,0.0051109957366294485
5,6,RF,cross_domain_attack,0.018894002978204837,0.004888420616263708
5,6,RF,semantic_coherence,0.0016953206082756967,0.006098403864460301
5,6,GBT,CTO,-0.0001389828978835439,0.007983495660356449
5,6,GBT,STO,0.013563467352556379,0.006074943190780634
5,6,GBT,PK,0.030954379315012936,0.013807337697487041
5,6,GBT,SK,0.02295835025495251,0.00353220394568238
5,6,GBT,TCT,0.04146654031857779,0.013439729061995188
5,6,GBT,TS,0.021730968819096662,0.008025968406372326
5,6,GBT,NC,-0.0022760705744324984,0.0029052486441931624
5,6,GBT,COL,4.241685844507126e-05,0.0002683300001115488
5,6,GBT,INV,0.009114209647579186,0.0017512721458963264
5,6,GBT,TKH,0.08611795496593125,0.011958906556487387
5,6,GBT,CKH,0.05166012364063004,0.004901520932364126
5,6,GBT,PKH,0.0075736654483101965,0.0058765498291176894
5,6,GBT,TTS,0.03655791706150454,0.00297329411490795
5,6,GBT,CTS,0.04422183114480405,0.01028517728254744
5,6,GBT,PTS,0.013927169351563684,0.004532285730341161
5,6,GBT,MF_F02D41,0.002437615631063672,0.002048212405386976
5,6,GBT,MF_F02B33,-0.0020802310365055088,0.001703196427436053
5,6,GBT,MF_F02D23,-0.0005126122467396632,0.0010126829854667258
5,6,GBT,MF_F02B37,0.0011804521456613925,0.0009080986093663045
5,6,GBT,MF_F02M25,0.00011190830738697644,0.0017641574543757704
5,6,GBT,MF_F01N3,-0.0005432967826360713,0.0005087782305860893
5,6,GBT,MF_F02M37,-0.0008311899282522517,0.002482340998510771
5,6,GBT,MF_F02N11,-0.00013356797978422152,0.00022186484779571986
5,6,GBT,MF_B60K6,-8.6638689589702e-05,0.00023034450311545544
5,6,GBT,MF_F01L1,0.0,0.0
5,6,GBT,MF_other,0.0008600694914489892,0.00047596295020974565
5,6,GBT,var_conf_pro,-0.0005423942962862083,0.004974693457239471
5,6,GBT,H_final,0.021101033346870735,0.0068382462701042195
5,6,GBT,delta_H,0.004094580569468986,0.00746825100527131
5,6,GBT,conf_gap_change,0.020568566400433298,0.008544413093251506
5,6,GBT,cross_domain_attack,0.00597897206804755,0.004328504143213253
5,6,GBT,semantic_coherence,0.004447452732277502,0.003212440190301121
5,6,XGB,CTO,0.004285456432471524,0.006218193184685396
5,6,XGB,STO,0.005793059879969342,0.006940582935585734
5,6,XGB,PK,0.02533730427327292,0.015881753265794666
5,6,XGB,SK,0.01974640133567983,0.004674295601712151
5,6,XGB,TCT,0.04032128514056227,0.011593884811053745
5,6,XGB,TS,0.02110644826497001,0.009054639791569424
5,6,XGB,NC,5.414918099363453e-05,0.006822410014370281
5,6,XGB,COL,3.068453589638587e-05,9.089610260917218e-05
5,6,XGB,INV,0.0012815306168494135,0.004207865228966887
5,6,XGB,TKH,0.006162176797075947,0.004936733642717928
5,6,XGB,CKH,0.031961554081494516,0.008822603576878545
5,6,XGB,PKH,-0.004412255764631556,0.004333465521447766
5,6,XGB,TTS,0.003618067776724865,0.0057929395284596515
5,6,XGB,CTS,0.010534723162312187,0.004839779511654927
5,6,XGB,PTS,0.011518433283696606,0.00502490922116225
5,6,XGB,MF_F02D41,0.000472902847344403,0.002743820330973761
5,6,XGB,MF_F02B33,-0.002628942737241069,0.0021871475068183837
5,6,XGB,MF_F02D23,-0.002649699923288629,0.0026843476073403452
5,6,XGB,MF_F02B37,0.003568431027480734,0.00230233518953169
5,6,XGB,MF_F02M25,-0.00013988538423355125,0.0013040490558019564
5,6,XGB,MF_F01N3,0.0,0.0
5,6,XGB,MF_F02M37,-0.00037001940345652293,0.0008571625122010866
5,6,XGB,MF_F02N11,0.0,0.0
5,6,XGB,MF_B60K6,0.0,0.0
5,6,XGB,MF_F01L1,0.0005496141870854565,0.0002631006987839371
5,6,XGB,MF_other,-0.0013681693064392154,0.0027901754670808998
5,6,XGB,var_conf_pro,-0.0029998646270475216,0.005953938771946411
5,6,XGB,H_final,0.033306258742836534,0.008258815509171765
5,6,XGB,delta_H,0.005237128288434712,0.004848830045666227
5,6,XGB,conf_gap_change,-0.004591850548260434,0.008070121352036976
